"DisplayName","AppId","ObjectId","ServicePrincipalType","AccountEnabled","CreatedDateTime","LastSignInDateTime","Owners","SignInAudience","HomepageURL","Tags","SecretExpiryDates","CertificateExpiryDates","ApiPermissions","AppRoleAssignments"
"win10-cl1","eb56387b-a96f-4118-b492-9300da7352d2","f09e49e0-e79e-4af1-8855-37b0974cd047","ManagedIdentity","True","Unknown","No sign-in found","Not an Application","N/A",,"","None","2022-03-15; 2022-05-07; 2022-07-03","None","None"
"Protection Center","80ccca67-54bd-44ab-8625-4b79c4dc7775","f16dba94-600f-4944-9d4e-78e4c5975c60","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Microsoft Defender for Cloud Servers Scanner Resource Provider","0c7668b5-3260-4ad0-9f53-34ed54fa19b2","f26fc8ab-73e3-4ba8-9087-e2a09898a515","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Azure Healthcare APIs RBAC","3274406e-4e0a-4852-ba4f-d7226630abb7","f28ac674-109d-4f09-a052-100174d94c53","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Microsoft Azure Stream Analytics","66f1e791-7bfb-4e18-aed8-1720056421c7","f2af7d60-7482-49e0-926e-647b766fc734","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Azure Storage Actions Resource Provider Service","7d3471e1-ec8b-4655-92f3-bb331362b5ae","f3992952-9529-469d-9e6b-dfc536de9fbe","Application","True","Unknown","No sign-in found","App object not found","N/A",,"disableLegacyUserImpersonationClient; disableLegacyUserImpersonationResource; GitCreatedApp","None","None","None","None"
"Jarvis Transaction Service","bf9fc203-c1ff-4fd4-878b-323642e462ec","f554d6d2-2351-4eaa-99d0-6c5893dddd36","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Defender for Cloud - Private Link Resource Provider","d0ef82bb-244a-4458-9eb4-24a9f093f2c4","f5924d9d-078c-4a13-b232-911bb525978b","Application","True","Unknown","No sign-in found","App object not found","N/A",,"disableLegacyUserImpersonationClient; disableLegacyUserImpersonationResource; GitCreatedApp","None","None","None","None"
"Demeter.WorkerRole","3c31d730-a768-4286-a972-43e9b83601cd","f6087db7-61ae-4638-8f3f-fe25674bacf9","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Skype for Business Voicemail","db7de2b5-2149-435e-8043-e080dd50afae","f62ddb27-ce0e-4b8e-948d-5150d98edeba","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Office 365 Reports","507bc9da-c4e2-40cb-96a7-ac90df92685c","f6583608-d82d-4b61-8641-0a8fd0e1e8ae","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Microsoft Mobile Application Management","0a5f63c0-b750-4f38-a71c-4fc0d58b89e2","f70089ef-b308-4d85-92b0-dc7e04ffd30e","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Azure Machine Learning Services Asset Notification","b8cf62f3-7cc7-4e32-ab3a-41370ef0cfcf","f7a3f49e-ed6f-4627-ac1d-ec544c1d107f","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"CosmosDB Dedicated Instance","36e2398c-9dd3-4f29-9a72-d9f2cfc47ad9","f81019c2-e9b4-4a95-b192-a9019638ae56","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Geneva Alert RP","6bccf540-eb86-4037-af03-7fa058c2db75","f81e6933-a1c9-45f8-b2a2-bd398453868a","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Azure Information Protection","5b20c633-9a48-4a5f-95f6-dae91879051f","f83a4d16-1d88-4512-b07e-82219b83b865","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"DeploymentScheduler","8bbf8725-b3ca-4468-a217-7c8da873186e","f8469846-b794-4994-97f2-bb4463cad45a","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Managed Service Identity","ef5d5c69-a5df-46bb-acaf-426f161a21a2","f84d35f8-38e0-462e-9ca9-1caff061d103","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"EventGrid Data API","823c0a78-5de0-4445-a7f5-c2f42d7dc89b","f8957227-7089-4db7-9730-3c94a655c222","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"AML Inferencing Frontdoor","6608bce8-e060-4e82-bfd2-67ed4f60262f","f93fe11d-65fc-457b-9c52-ad2f3faad2e8","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Device Registration Service","01cb2876-7ebd-4aa4-9cc9-d28bd4d359a9","fa56536f-a753-4669-bf70-1b7c267e5612","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Event Hub MSI App","6201d19e-14fb-4472-a2d6-5634a5c97568","fa912f49-d007-4105-967d-27d1143e93f9","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Data Classification Service","7c99d979-3b9c-4342-97dd-3239678fb300","fab7dffd-d262-4141-8841-100d0dfda560","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Storage Resource Provider","a6aa9161-5291-40bb-8c5c-923b567bee3b","fc12c304-68bf-47f0-a57e-eaf512a809ee","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Microsoft Invitation Acceptance Portal","4660504c-45b3-4674-a709-71951a6b0763","fc4f9a0a-5f29-4c05-aa3d-6611ccb7fa29","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Microsoft Teams AuditService","978877ea-b2d6-458b-80c7-05df932f3723","fcfc6063-0ef3-488d-836e-2d30baa32763","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"MicrosoftAzureRedisCache","96231a05-34ce-4eb4-aa6a-70759cbb5e83","fd022ecc-0d92-46bb-8219-7ccc0e9edac4","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Substrate Instant Revocation Pipeline","eace8149-b661-472f-b40d-939f89085bd4","fd93473c-f71b-4982-9f18-b301ae528e7c","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Compute Usage Provider","a303894e-f1d8-4a37-bf10-67aa654a0596","feb8787e-fbe7-4c08-9d4c-7088c3352fa2","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"KaizalaActionsPlatform","9bb724a5-4639-438c-969b-e184b2b1e264","ff2a78f3-dc63-46f1-b5c4-60b85da92be8","Application","True","Unknown","No sign-in found","App object not found","N/A",,"","None","None","None","None"
"Azure Logic Apps","7cd684f4-8a78-49b0-91ec-6a35d38739ba","ff7aecbc-828b-47e2-afb3-89f9e0036099","Application","True","Unknown","No sign-in found","App object not found","N/A",,"disableLegacyUserImpersonationClient; disableLegacyUserImpersonationResource","None","None","None","None"
"ArgoCD-SSO-and-Workload-Identity","14e75222-0946-4ca1-9808-aaf6ba7ed4e1","ffc47389-1c70-4b08-a734-18354d20e38b","Application","True","Unknown","No sign-in found","No owners assigned","AzureADMyOrg",,"WindowsAzureActiveDirectoryIntegratedApp","None","None","Resource: 10f06858-e515-4173-a2de-4d882e6ff75d | Scope: User.Read","None"
